STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1001499999,2024-05-28,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.1,14,50.6,14,9999.9,,999.9,,6.2,14,6.9,14,11.1,999.9,62.6,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-05-29,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.6,14,48.6,14,9999.9,,999.9,,6.2,14,7.1,14,9.9,999.9,64.4,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-05-30,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.0,16,56.3,16,9999.9,,999.9,,6.2,16,4.8,16,8.0,999.9,68.0,*,53.6,*,99.99,"",999.9,010010
1001499999,2024-05-31,59.791925,5.34085,48.76,"SORSTOKKEN, NO",57.3,13,55.3,13,9999.9,,999.9,,6.2,13,12.6,13,22.0,999.9,59.0,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-06-02,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.2,,46.0,,9999.9,,999.9,,6.2,,12.9,,15.9,999.9,60.8,*,55.4,*,0.0,I,999.9,000000
1001499999,2024-06-03,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.1,14,49.5,14,9999.9,,999.9,,5.7,14,10.4,14,13.0,22.0,59.0,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-06-04,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.6,14,49.9,14,9999.9,,999.9,,5.7,14,15.5,14,22.0,36.9,57.2,*,48.2,*,99.99,"",999.9,010000
1001499999,2024-06-05,59.791925,5.34085,48.76,"SORSTOKKEN, NO",51.7,14,44.9,14,9999.9,,999.9,,6.2,14,7.5,14,12.0,19.0,57.2,*,46.4,*,99.99,"",999.9,010000
1001499999,2024-06-06,59.791925,5.34085,48.76,"SORSTOKKEN, NO",49.9,15,44.8,15,9999.9,,999.9,,6.2,15,9.5,15,18.1,35.0,57.2,*,44.6,*,99.99,"",999.9,010000
1001499999,2024-06-07,59.791925,5.34085,48.76,"SORSTOKKEN, NO",49.5,14,46.0,14,9999.9,,999.9,,6.2,14,8.6,14,12.0,21.0,57.2,*,44.6,*,99.99,"",999.9,010000
1001499999,2024-06-09,59.791925,5.34085,48.76,"SORSTOKKEN, NO",51.4,,50.6,,9999.9,,999.9,,6.1,,14.1,,22.0,32.1,55.4,*,50.0,*,99.99,"",999.9,010000
1001499999,2024-06-10,59.791925,5.34085,48.76,"SORSTOKKEN, NO",52.7,14,49.7,14,9999.9,,999.9,,6.2,14,22.4,14,27.0,35.9,55.4,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-06-11,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.3,14,45.4,14,9999.9,,999.9,,6.2,14,20.4,14,26.0,35.0,57.2,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-06-12,59.791925,5.34085,48.76,"SORSTOKKEN, NO",50.6,14,42.7,14,9999.9,,999.9,,6.2,14,20.0,14,24.1,35.0,51.8,*,48.2,*,0.0,I,999.9,000000
1001499999,2024-06-13,59.791925,5.34085,48.76,"SORSTOKKEN, NO",52.5,10,40.3,10,9999.9,,999.9,,6.2,10,4.3,10,7.0,999.9,60.8,*,44.6,*,0.0,I,999.9,000000
1001499999,2024-06-14,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.4,14,41.4,14,9999.9,,999.9,,6.2,14,8.4,14,13.0,999.9,66.2,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-06-16,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.8,,49.8,,9999.9,,999.9,,6.2,,8.1,,9.9,999.9,66.2,*,55.4,*,99.99,"",999.9,010000
1001499999,2024-06-17,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.5,14,52.7,14,9999.9,,999.9,,6.1,14,6.3,14,13.0,25.1,60.8,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-06-18,59.791925,5.34085,48.76,"SORSTOKKEN, NO",56.4,15,52.5,15,9999.9,,999.9,,6.2,15,6.2,15,14.0,999.9,62.6,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-06-19,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.7,15,46.2,15,9999.9,,999.9,,6.2,15,16.7,15,22.0,31.1,57.2,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-06-20,59.791925,5.34085,48.76,"SORSTOKKEN, NO",54.4,11,50.2,11,9999.9,,999.9,,5.5,11,8.0,11,13.0,999.9,59.0,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-06-21,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.4,14,50.6,14,9999.9,,999.9,,6.2,14,5.2,14,8.9,999.9,69.8,*,48.2,*,0.0,I,999.9,000000
1001499999,2024-06-23,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.8,,54.2,,9999.9,,999.9,,5.8,,8.5,,12.0,999.9,60.8,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-06-24,59.791925,5.34085,48.76,"SORSTOKKEN, NO",62.4,15,48.4,15,9999.9,,999.9,,6.2,15,3.7,15,6.0,999.9,71.6,*,48.2,*,0.0,I,999.9,000000
1001499999,2024-06-25,59.791925,5.34085,48.76,"SORSTOKKEN, NO",64.5,14,54.2,14,9999.9,,999.9,,6.2,14,8.5,14,15.9,999.9,71.6,*,57.2,*,0.0,I,999.9,000000
1001499999,2024-06-26,59.791925,5.34085,48.76,"SORSTOKKEN, NO",64.8,14,58.6,14,9999.9,,999.9,,4.9,14,5.7,14,9.9,999.9,71.6,*,57.2,*,0.0,I,999.9,100000
1001499999,2024-06-27,59.791925,5.34085,48.76,"SORSTOKKEN, NO",74.3,14,55.7,14,9999.9,,999.9,,6.2,14,11.6,14,18.1,27.0,80.6,*,62.6,*,0.0,I,999.9,000000
1001499999,2024-06-28,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.8,14,53.3,14,9999.9,,999.9,,6.1,14,16.0,13,22.9,38.1,64.4,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-06-30,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.7,10,51.3,10,9999.9,,999.9,,6.2,10,5.0,10,7.0,999.9,64.4,*,55.4,*,0.0,I,999.9,000000
1001499999,2024-07-01,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.3,14,52.1,14,9999.9,,999.9,,6.2,14,6.9,14,9.9,999.9,57.2,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-07-02,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.5,14,50.6,14,9999.9,,999.9,,5.7,14,16.5,14,22.0,999.9,55.4,*,50.0,*,99.99,"",999.9,010000
1001499999,2024-07-03,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.0,14,44.5,14,9999.9,,999.9,,6.2,14,4.0,14,6.0,999.9,59.0,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-07-04,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.3,14,51.9,14,9999.9,,999.9,,6.2,14,9.5,14,15.9,999.9,57.2,*,50.0,*,99.99,"",999.9,010000
1001499999,2024-07-05,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.5,14,47.3,14,9999.9,,999.9,,6.2,14,8.3,14,11.1,999.9,60.8,*,48.2,*,99.99,"",999.9,010000
1001499999,2024-07-07,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.6,,53.6,,9999.9,,999.9,,5.9,,6.5,,9.9,999.9,9999.9,"",9999.9,"",99.99,"",999.9,010000
1001499999,2024-07-08,59.791925,5.34085,48.76,"SORSTOKKEN, NO",54.2,14,53.6,14,9999.9,,999.9,,6.1,14,5.4,14,9.9,999.9,60.8,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-07-09,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.7,14,50.5,14,9999.9,,999.9,,6.2,14,6.3,14,11.1,999.9,68.0,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-07-10,59.791925,5.34085,48.76,"SORSTOKKEN, NO",56.9,16,56.6,16,9999.9,,999.9,,5.8,15,5.4,16,12.0,999.9,59.0,*,55.4,*,99.99,"",999.9,010000
1001499999,2024-07-11,59.791925,5.34085,48.76,"SORSTOKKEN, NO",63.4,14,58.4,14,9999.9,,999.9,,6.2,14,4.8,14,11.1,999.9,69.8,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-07-12,59.791925,5.34085,48.76,"SORSTOKKEN, NO",62.7,14,59.0,14,9999.9,,999.9,,5.1,14,3.8,14,6.0,999.9,68.0,*,57.2,*,0.0,I,999.9,000000
1001499999,2024-07-14,59.791925,5.34085,48.76,"SORSTOKKEN, NO",65.0,,60.8,,9999.9,,999.9,,6.2,,3.7,,7.0,999.9,66.2,*,62.6,*,99.99,"",999.9,010000
1001499999,2024-07-15,59.791925,5.34085,48.76,"SORSTOKKEN, NO",65.4,14,57.5,14,9999.9,,999.9,,6.2,14,5.9,14,8.9,999.9,69.8,*,59.0,*,0.0,I,999.9,000000
1001499999,2024-07-16,59.791925,5.34085,48.76,"SORSTOKKEN, NO",62.5,13,57.1,13,9999.9,,999.9,,6.2,13,5.0,13,8.0,999.9,66.2,*,59.0,*,0.0,I,999.9,000000
1001499999,2024-07-17,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.1,14,56.4,14,9999.9,,999.9,,6.1,12,10.7,14,13.0,999.9,60.8,*,55.4,*,99.99,"",999.9,010000
1001499999,2024-07-18,59.791925,5.34085,48.76,"SORSTOKKEN, NO",62.7,13,52.9,13,9999.9,,999.9,,6.2,13,3.2,12,6.0,999.9,71.6,*,55.4,*,0.0,I,999.9,000000
1001499999,2024-07-19,59.791925,5.34085,48.76,"SORSTOKKEN, NO",65.0,16,56.3,16,9999.9,,999.9,,6.2,16,9.5,16,13.0,999.9,68.0,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-07-21,59.791925,5.34085,48.76,"SORSTOKKEN, NO",67.1,,56.3,,9999.9,,999.9,,5.0,,10.6,,14.0,999.9,73.4,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-07-22,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.9,14,54.0,14,9999.9,,999.9,,6.2,14,10.8,14,14.0,999.9,64.4,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-07-23,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.2,14,53.1,14,9999.9,,999.9,,6.2,14,12.8,14,24.1,29.9,66.2,*,51.8,*,0.0,I,999.9,000000
1001499999,2024-07-24,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.7,14,51.9,14,9999.9,,999.9,,6.2,14,11.2,14,14.0,999.9,64.4,*,55.4,*,0.0,I,999.9,000000
1001499999,2024-07-25,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.8,15,54.8,15,9999.9,,999.9,,6.2,15,8.7,15,11.1,999.9,62.6,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-07-26,59.791925,5.34085,48.76,"SORSTOKKEN, NO",63.4,14,59.1,14,9999.9,,999.9,,5.7,14,7.6,14,12.0,21.0,69.8,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-07-28,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.3,10,53.2,10,9999.9,,999.9,,6.2,10,6.9,10,12.0,999.9,62.6,*,59.0,*,0.0,I,999.9,000000
1001499999,2024-07-29,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.4,14,53.1,14,9999.9,,999.9,,6.2,14,6.9,14,11.1,999.9,68.0,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-07-30,59.791925,5.34085,48.76,"SORSTOKKEN, NO",63.2,14,57.7,14,9999.9,,999.9,,6.2,14,10.1,14,14.0,999.9,66.2,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-07-31,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.5,14,48.6,14,9999.9,,999.9,,6.2,14,8.4,14,12.0,999.9,64.4,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-08-01,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.2,14,49.4,14,9999.9,,999.9,,6.2,14,6.5,14,11.1,999.9,66.2,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-08-02,59.791925,5.34085,48.76,"SORSTOKKEN, NO",65.2,13,54.6,13,9999.9,,999.9,,6.2,13,3.9,13,5.1,999.9,73.4,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-08-04,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.2,,52.2,,9999.9,,999.9,,6.2,,9.8,,14.0,999.9,64.4,*,59.0,*,0.0,I,999.9,000000
1001499999,2024-08-05,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.3,14,53.0,14,9999.9,,999.9,,6.2,14,9.0,14,15.0,999.9,66.2,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-08-06,59.791925,5.34085,48.76,"SORSTOKKEN, NO",67.9,14,55.4,14,9999.9,,999.9,,6.2,14,13.1,14,15.9,999.9,71.6,*,64.4,*,99.99,"",999.9,010000
1001499999,2024-08-07,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.7,14,58.1,14,9999.9,,999.9,,5.5,14,7.9,14,15.0,999.9,68.0,*,57.2,*,99.99,"",999.9,010000
1001499999,2024-08-08,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.6,14,55.0,14,9999.9,,999.9,,6.2,14,10.7,14,15.0,26.0,66.2,*,57.2,*,99.99,"",999.9,010000
1001499999,2024-08-09,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.5,14,58.4,14,9999.9,,999.9,,5.1,14,12.4,14,19.0,28.0,60.8,*,55.4,*,99.99,"",999.9,010000
1001499999,2024-08-11,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.0,,50.6,,9999.9,,999.9,,6.2,,10.2,,13.0,999.9,64.4,*,57.2,*,0.0,I,999.9,000000
1001499999,2024-08-13,59.791925,5.34085,48.76,"SORSTOKKEN, NO",70.6,14,46.7,14,9999.9,,999.9,,6.2,14,11.9,14,20.0,32.1,75.2,*,62.6,*,0.0,I,999.9,000010
1001499999,2024-08-14,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.3,16,58.9,16,9999.9,,999.9,,5.8,16,4.1,16,13.0,999.9,64.4,*,55.4,*,99.99,"",999.9,010000
1001499999,2024-08-15,59.791925,5.34085,48.76,"SORSTOKKEN, NO",57.5,17,56.9,17,9999.9,,999.9,,5.1,17,13.7,17,18.1,28.9,59.0,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-08-16,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.3,13,53.5,13,9999.9,,999.9,,6.2,13,7.2,13,11.1,18.1,64.4,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-08-18,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.8,,55.2,,9999.9,,999.9,,6.2,,7.3,,11.1,999.9,64.4,*,55.4,*,99.99,"",999.9,010000
1001499999,2024-08-19,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.4,14,51.2,14,9999.9,,999.9,,6.2,14,8.6,14,14.0,999.9,60.8,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-08-20,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.8,10,60.6,10,9999.9,,999.9,,5.9,10,14.3,10,20.0,32.1,62.6,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-08-21,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.4,14,53.3,14,9999.9,,999.9,,6.2,14,6.0,14,8.9,999.9,64.4,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-08-22,59.791925,5.34085,48.76,"SORSTOKKEN, NO",57.8,14,57.8,14,9999.9,,999.9,,3.3,14,14.0,14,18.1,32.1,59.0,*,55.4,*,99.99,"",999.9,010000
1001499999,2024-08-23,59.791925,5.34085,48.76,"SORSTOKKEN, NO",54.5,14,53.1,14,9999.9,,999.9,,5.5,14,9.0,14,17.1,27.0,57.2,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-08-25,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.6,,51.2,,9999.9,,999.9,,6.0,,11.3,,14.0,24.1,57.2,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-08-26,59.791925,5.34085,48.76,"SORSTOKKEN, NO",56.4,13,52.4,13,9999.9,,999.9,,6.2,13,10.2,13,15.0,22.0,60.8,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-08-27,59.791925,5.34085,48.76,"SORSTOKKEN, NO",57.2,14,54.2,14,9999.9,,999.9,,5.3,14,15.1,14,22.0,33.0,60.8,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-08-28,59.791925,5.34085,48.76,"SORSTOKKEN, NO",63.4,14,58.1,14,9999.9,,999.9,,6.1,14,12.9,14,17.1,24.1,69.8,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-08-29,59.791925,5.34085,48.76,"SORSTOKKEN, NO",62.7,14,58.0,14,9999.9,,999.9,,5.8,14,8.7,14,15.9,24.1,68.0,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-08-30,59.791925,5.34085,48.76,"SORSTOKKEN, NO",57.1,14,53.6,14,9999.9,,999.9,,6.2,14,7.5,14,11.1,19.0,60.8,*,53.6,*,99.99,"",999.9,010000
1001499999,2024-09-01,59.791925,5.34085,48.76,"SORSTOKKEN, NO",66.6,,51.4,,9999.9,,999.9,,6.2,,5.1,,8.0,999.9,69.8,*,62.6,*,0.0,I,999.9,000000
1001499999,2024-09-02,59.791925,5.34085,48.76,"SORSTOKKEN, NO",61.9,15,53.0,15,9999.9,,999.9,,6.2,15,3.5,15,7.0,999.9,69.8,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-09-03,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.4,14,58.4,14,9999.9,,999.9,,6.1,14,10.0,14,21.0,33.0,64.4,*,59.0,*,99.99,"",999.9,010000
1001499999,2024-09-04,59.791925,5.34085,48.76,"SORSTOKKEN, NO",64.0,15,62.8,15,9999.9,,999.9,,5.4,15,4.3,15,8.0,999.9,69.8,*,59.0,*,99.99,"",999.9,110000
1001499999,2024-09-05,59.791925,5.34085,48.76,"SORSTOKKEN, NO",71.7,14,62.1,14,9999.9,,999.9,,6.2,13,2.9,14,8.0,999.9,80.6,*,60.8,*,0.0,I,999.9,000000
1001499999,2024-09-06,59.791925,5.34085,48.76,"SORSTOKKEN, NO",73.7,12,57.1,12,9999.9,,999.9,,6.2,12,3.7,12,8.9,999.9,80.6,*,68.0,*,0.0,I,999.9,000000
1001499999,2024-09-08,59.791925,5.34085,48.76,"SORSTOKKEN, NO",69.0,,60.2,,9999.9,,999.9,,6.2,,4.6,,8.9,999.9,73.4,*,62.6,*,99.99,"",999.9,010000
1001499999,2024-09-09,59.791925,5.34085,48.76,"SORSTOKKEN, NO",56.2,14,56.0,14,9999.9,,999.9,,4.5,14,15.7,14,24.1,999.9,62.6,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-09-10,59.791925,5.34085,48.76,"SORSTOKKEN, NO",51.5,14,48.1,14,9999.9,,999.9,,6.1,14,13.1,14,20.0,38.1,53.6,*,48.2,*,99.99,"",999.9,010000
1001499999,2024-09-11,59.791925,5.34085,48.76,"SORSTOKKEN, NO",50.8,14,50.5,14,9999.9,,999.9,,6.1,14,12.5,14,20.0,36.9,51.8,*,50.0,*,99.99,"",999.9,010000
1001499999,2024-09-12,59.791925,5.34085,48.76,"SORSTOKKEN, NO",50.1,12,47.8,12,9999.9,,999.9,,6.2,12,10.7,12,17.1,22.9,53.6,*,46.4,*,99.99,"",999.9,010000
1001499999,2024-09-13,59.791925,5.34085,48.76,"SORSTOKKEN, NO",46.8,,44.8,,9999.9,,999.9,,6.2,,4.5,,7.0,999.9,51.8,*,42.8,*,99.99,"",999.9,010000
1001499999,2024-09-15,59.791925,5.34085,48.76,"SORSTOKKEN, NO",57.2,,57.2,,9999.9,,999.9,,3.8,,10.1,,12.0,22.0,9999.9,"",9999.9,"",99.99,"",999.9,010000
1001499999,2024-09-16,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.9,14,52.3,14,9999.9,,999.9,,5.3,14,5.3,14,11.1,999.9,60.8,*,51.8,*,0.0,I,999.9,000000
1001499999,2024-09-17,59.791925,5.34085,48.76,"SORSTOKKEN, NO",56.6,14,51.2,14,9999.9,,999.9,,6.2,14,3.4,14,6.0,999.9,62.6,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-09-18,59.791925,5.34085,48.76,"SORSTOKKEN, NO",60.7,13,52.9,13,9999.9,,999.9,,6.2,13,2.5,13,5.1,999.9,68.0,*,50.0,*,0.0,I,999.9,000000
1001499999,2024-09-19,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.9,14,54.4,14,9999.9,,999.9,,6.2,14,4.3,14,8.9,999.9,68.0,*,51.8,*,0.0,I,999.9,100000
1001499999,2024-09-20,59.791925,5.34085,48.76,"SORSTOKKEN, NO",56.8,14,53.6,14,9999.9,,999.9,,5.3,14,3.9,14,8.0,999.9,62.6,*,48.2,*,0.0,I,999.9,100000
1001499999,2024-09-21,59.791925,5.34085,48.76,"SORSTOKKEN, NO",52.4,,52.4,,9999.9,,999.9,,0.2,,2.9,,4.1,999.9,55.4,*,50.0,*,0.0,I,999.9,100000
1001499999,2024-09-22,59.791925,5.34085,48.76,"SORSTOKKEN, NO",58.8,,52.6,,9999.9,,999.9,,6.2,,4.0,,7.0,999.9,64.4,*,55.4,*,0.0,I,999.9,000000
1001499999,2024-09-23,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.4,13,49.6,13,9999.9,,999.9,,6.3,13,3.9,12,8.9,999.9,59.0,*,51.8,*,0.0,I,999.9,000000
1001499999,2024-09-24,59.791925,5.34085,48.76,"SORSTOKKEN, NO",52.9,13,49.4,13,9999.9,,999.9,,6.2,13,5.2,13,8.9,999.9,57.2,*,50.0,*,99.99,"",999.9,010000
1001499999,2024-09-25,59.791925,5.34085,48.76,"SORSTOKKEN, NO",51.5,14,48.5,14,9999.9,,999.9,,6.2,14,8.3,14,21.0,32.1,57.2,*,46.4,*,99.99,"",999.9,010000
1001499999,2024-09-26,59.791925,5.34085,48.76,"SORSTOKKEN, NO",49.6,14,41.5,14,9999.9,,999.9,,6.0,14,7.5,13,14.0,999.9,55.4,*,41.0,*,0.0,I,999.9,000000
1001499999,2024-09-27,59.791925,5.34085,48.76,"SORSTOKKEN, NO",48.4,12,36.7,12,9999.9,,999.9,,6.2,12,11.6,12,21.0,999.9,53.6,*,41.0,*,0.0,I,999.9,000000
1001499999,2024-09-29,59.791925,5.34085,48.76,"SORSTOKKEN, NO",46.2,,45.8,,9999.9,,999.9,,6.2,,11.3,,17.1,999.9,46.4,*,44.6,*,99.99,"",999.9,010000
1001499999,2024-09-30,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.9,13,44.3,13,9999.9,,999.9,,6.2,13,9.4,13,13.0,999.9,59.0,*,50.0,*,99.99,"",999.9,010000
1001499999,2024-10-01,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.8,14,38.4,14,9999.9,,999.9,,6.2,14,4.7,14,7.0,999.9,60.8,*,48.2,*,0.0,I,999.9,000000
1001499999,2024-10-02,59.791925,5.34085,48.76,"SORSTOKKEN, NO",50.9,14,44.6,14,9999.9,,999.9,,6.2,14,6.3,14,14.0,999.9,57.2,*,41.0,*,0.0,I,999.9,000000
1001499999,2024-10-03,59.791925,5.34085,48.76,"SORSTOKKEN, NO",50.6,13,43.2,13,9999.9,,999.9,,6.2,13,4.7,13,11.1,999.9,57.2,*,44.6,*,0.0,I,999.9,000000
1001499999,2024-10-04,59.791925,5.34085,48.76,"SORSTOKKEN, NO",50.0,14,44.6,14,9999.9,,999.9,,6.2,14,3.0,14,4.1,999.9,57.2,*,41.0,*,0.0,I,999.9,000000
1001499999,2024-10-06,59.791925,5.34085,48.76,"SORSTOKKEN, NO",54.6,,46.4,,9999.9,,999.9,,6.2,,8.2,,12.0,999.9,55.4,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-10-07,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.4,15,39.6,15,9999.9,,999.9,,6.2,15,7.1,15,9.9,999.9,59.0,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-10-08,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.1,14,53.3,14,9999.9,,999.9,,5.4,14,9.2,14,13.0,22.9,57.2,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-10-09,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.6,14,50.6,14,9999.9,,999.9,,5.6,14,9.4,14,15.0,999.9,55.4,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-10-10,59.791925,5.34085,48.76,"SORSTOKKEN, NO",46.5,14,35.6,14,9999.9,,999.9,,6.2,14,25.1,14,29.9,42.0,50.0,*,44.6,*,0.0,I,999.9,000000
1001499999,2024-10-11,59.791925,5.34085,48.76,"SORSTOKKEN, NO",41.1,14,40.9,14,9999.9,,999.9,,6.2,14,5.1,14,12.0,999.9,42.8,*,39.2,*,99.99,"",999.9,010000
1001499999,2024-10-13,59.791925,5.34085,48.76,"SORSTOKKEN, NO",46.6,,46.6,,9999.9,,999.9,,6.2,,6.7,,9.9,999.9,48.2,*,46.4,*,99.99,"",999.9,010000
1001499999,2024-10-14,59.791925,5.34085,48.76,"SORSTOKKEN, NO",43.2,14,37.3,14,9999.9,,999.9,,6.2,14,4.3,14,8.0,999.9,48.2,*,39.2,*,0.0,I,999.9,000000
1001499999,2024-10-15,59.791925,5.34085,48.76,"SORSTOKKEN, NO",48.6,13,42.4,13,9999.9,,999.9,,6.2,13,11.2,13,13.0,999.9,51.8,*,44.6,*,99.99,"",999.9,010000
1001499999,2024-10-16,59.791925,5.34085,48.76,"SORSTOKKEN, NO",55.3,14,33.9,14,9999.9,,999.9,,6.2,14,16.4,14,20.0,28.9,59.0,*,48.2,*,99.99,"",999.9,010000
1001499999,2024-10-17,59.791925,5.34085,48.76,"SORSTOKKEN, NO",59.9,14,50.1,14,9999.9,,999.9,,6.2,14,15.5,14,22.9,33.0,62.6,*,57.2,*,99.99,"",999.9,010000
1001499999,2024-10-18,59.791925,5.34085,48.76,"SORSTOKKEN, NO",56.0,14,52.6,14,9999.9,,999.9,,6.2,14,9.0,14,12.0,999.9,60.8,*,53.6,*,0.0,I,999.9,000000
1001499999,2024-10-20,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.4,,49.0,,9999.9,,999.9,,5.8,,14.6,,22.0,34.0,55.4,*,51.8,*,99.99,"",999.9,010000
1001499999,2024-10-21,59.791925,5.34085,48.76,"SORSTOKKEN, NO",53.5,14,48.2,14,9999.9,,999.9,,6.2,14,17.4,14,24.1,49.9,55.4,*,50.0,*,99.99,"",999.9,010000
1001499999,2024-10-22,59.791925,5.34085,48.76,"SORSTOKKEN, NO",51.2,14,47.9,14,9999.9,,999.9,,6.2,14,12.8,14,18.1,29.9,53.6,*,46.4,*,99.99,"",999.9,010000
1001499999,2024-10-23,59.791925,5.34085,48.76,"SORSTOKKEN, NO",51.5,14,49.4,14,9999.9,,999.9,,5.9,14,9.2,14,12.0,21.0,53.6,*,50.0,*,99.99,"",999.9,010000
